Student ID,Grade,GPA
S06972,C,2.34
S08717,C,2.31
S01842,A,3.55
S05987,B,3.18
S00538,A+,3.91
S02807,A,3.52
S05802,B,3.13
S05597,B,3.19
S07207,C,2.86
S07344,C,2.61
S07561,C,2.45
S08097,C,2.94
S00785,A+,3.79
S01410,A+,3.57
S00155,A+,3.9
S07807,C,2.28
S03010,A,3.56
S01687,A,3.52
S04015,B,3.12
S07456,C,2.78
S03864,B,3.42
S02734,A,3.57
S01896,A,3.55
S05443,B,3.05
S00570,A+,3.7
S06710,C,2.33
S05855,B,3.19
S01817,A,3.5
S08320,C,2.52
S03395,A,3.52
S03328,A,3.53
S09983,D,1.29
S06103,B,3.24
S02976,A,3.54
S00981,A+,3.86
S00191,A+,3.68
S09332,C,2.32
S05089,B,3.21
S00700,A+,3.74
S09760,D,1.64
S00607,A+,3.97
S00302,A+,3.93
S03421,A,3.55
S09805,D,1.65
S01061,A+,4
S03445,A,3.5
S01070,A+,3.9
S02206,A,3.51
S09436,C,2.17
S07340,C,2.23
S08209,C,2.5
S07680,C,2.32
S04643,B,3.02
S07684,C,2.28
S09008,C,2.65
S07997,C,2.23
S05601,B,3.33
S09152,C,2.36
S07023,C,2.53
S04894,B,3.46
S00226,A+,3.98
S03355,A,3.51
S05896,B,3.14
S08755,C,2.3
S03437,A,3.5
S01694,A,3.55
S06894,C,2.07
S01046,A+,3.99
S03447,A,3.51
S08051,C,2.59
S09147,C,2.66
S09982,D,1.67
S04736,B,3.26
S04497,B,3.13
S01219,A+,3.84
S06016,B,3.22
S09720,D,1.98
S03988,B,3.26
S04912,B,3.12
S09493,C,2.46
S04494,B,3.49
S06945,C,2.12
S05700,B,3.43
S08353,C,2.93
S00957,A+,3.65
S02870,A,3.54
S04434,B,3.09
S04974,B,3.02
S02962,A,3.51
S02201,A,3.52
S00099,A+,4
S09850,D,1.7
S02558,A,3.56
S08446,C,2.92
S04200,B,3.26
S09638,D,1.65
S05540,B,3.21
S01649,A,3.53
S06198,B,3.16
S06296,B,3.41
S04500,B,3.07
S01155,A+,3.86
S02256,A,3.53
S03171,A,3.52
S07401,C,2.54
S07159,C,2.25
S03109,A,3.51
S04549,B,3.1
S05424,B,3.5
S02050,A,3.51
S09209,C,2.09
S08816,C,2.81
S09798,D,1.64
S00263,A+,3.83
S04062,B,3
S05535,B,3.17
S06617,C,2.77
S08121,C,2.2
S08156,C,2.5
S01803,A,3.5
S04737,B,3.1
S02386,A,3.51
S06695,C,2.8
S05760,B,3.34
S01960,A,3.56
S02977,A,3.56
S08681,C,2.01
S01844,A,3.54
S01735,A,3.52
S02912,A,3.55
S08339,C,2.15
S01987,A,3.56
S09562,D,1.81
S06547,C,2.82
S07099,C,2.07
S02812,A,3.52
S00660,A+,3.68
S02512,A,3.55
S04283,B,3.28
S09340,C,2.16
S08801,C,2.67
S06288,B,3.18
S01931,A,3.57
S07126,C,2.64
S00198,A+,3.74
S07778,C,2.35
S02932,A,3.55
S08005,C,2.06
S02328,A,3.55
S04390,B,3.04
S08959,C,2.52
S04219,B,3.35
S00203,A+,3.6
S03511,B,3.15
S04932,B,3.25
S05536,B,3.04
S05792,B,3.43
S01708,A,3.51
S05173,B,3.19
S05250,B,3.31
S06529,C,2.06
S09849,D,1.73
S05856,B,3.19
S08165,C,2.93
S00855,A+,3.59
S04738,B,3.47
S00699,A+,3.99
S03697,B,3.38
S01637,A,3.5
S07281,C,2.51
S07555,C,2.12
S03582,B,3.21
S01292,A+,3.88
S06586,C,2.76
S01854,A,3.52
S05233,B,3.07
S03764,B,3.4
S03305,A,3.56
S01496,A+,3.81
S07995,C,2.5
S01999,A,3.55
S00664,A+,3.8
S03749,B,3.38
S04414,B,3.23
S05531,B,3.45
S05576,B,3.28
S08902,C,2.69
S07527,C,2.86
S09475,C,2.11
S05865,B,3.24
S06777,C,2.88
S01307,A+,3.73
S07393,C,2.71
S05593,B,3.43
S09722,D,1.61
S01664,A,3.56
S05451,B,3.12
S09955,D,1.45
S03628,B,3.11
S02694,A,3.51
S09790,D,1.56
S05916,B,3.45
S03158,A,3.56
S06669,C,2.52
S01060,A+,3.98
S04637,B,3.27
S03243,A,3.57
S01679,A,3.51
S06893,C,2.81
S06375,B,3.1
S07575,C,2.29
S01758,A,3.55
S06020,B,3.09
S05117,B,3.28
S08756,C,2.04
S07409,C,2.98
S02791,A,3.55
S00864,A+,3.85
S07859,C,2.89
S01485,A+,3.9
S07036,C,2.51
S07722,C,2.76
S05978,B,3.07
S05135,B,3
S00207,A+,3.72
S04489,B,3.45
S06939,C,2.38
S09063,C,2.84
S06911,C,2.5
S00503,A+,3.71
S07386,C,2.2
S01029,A+,3.67
S03841,B,3.36
S08111,C,2.14
S05057,B,3.39
S09763,D,1.77
S08155,C,2.11
S02732,A,3.54
S08997,C,2.38
S02455,A,3.52
S07216,C,2.09
S03105,A,3.51
S08393,C,2.5
S06279,B,3.09
S03100,A,3.55
S06185,B,3.14
S03562,B,3.25
S05893,B,3.44
S00392,A+,3.69
S06737,C,2.9
S05619,B,3.05
S05259,B,3.06
S09688,D,1.87
S02696,A,3.52
S02028,A,3.53
S05464,B,3.41
S02569,A,3.55
S08007,C,2.73
S00065,A+,3.76
S02063,A,3.57
S05277,B,3.25
S07209,C,2.43
S08685,C,2.66
S08572,C,2.19
S06332,B,3.27
S04860,B,3.19
S04888,B,3.05
S09269,C,2.96
S00879,A+,3.99
S08530,C,2.24
S07917,C,2.49
S06864,C,2.41
S07893,C,2.99
S06440,B,3.25
S07870,C,2.08
S01017,A+,3.95
S09468,C,2.62
S07630,C,2.09
S00996,A+,3.81
S04298,B,3.03
S00162,A+,3.66
S05676,B,3.34
S06874,C,2.59
S09693,D,1.66
S07990,C,2.4
S03844,B,3.12
S01022,A+,3.87
S03074,A,3.53
S07556,C,2.48
S03944,B,3.03
S01586,A,3.54
S03153,A,3.57
S08227,C,2.8
S00776,A+,3.87
S09671,D,1.85
S07100,C,2.19
S05487,B,3.4
S06236,B,3.01
S09556,D,1.96
S07042,C,2.15
S02613,A,3.52
S07514,C,2.61
S08434,C,2.05
S08793,C,2.96
S05394,B,3.18
S08839,C,2.4
S03891,B,3.42
S03557,B,3.44
S01529,A,3.55
S01268,A+,3.66
S07735,C,2.8
S01900,A,3.53
S04659,B,3.37
S03006,A,3.53
S02735,A,3.55
S00190,A+,3.73
S09168,C,2.07
S02748,A,3.54
S02048,A,3.51
S07850,C,2.84
S02559,A,3.57
S09275,C,2.51
S08667,C,2.23
S06397,B,3.41
S03386,A,3.5
S04556,B,3.17
S01185,A+,3.75
S06421,B,3.39
S05052,B,3.12
S05312,B,3.36
S02434,A,3.56
S06950,C,2.7
S00770,A+,3.81
S01686,A,3.51
S08323,C,2.67
S05579,B,3.23
S04427,B,3.41
S00467,A+,3.64
S06266,B,3.12
S05735,B,3.39
S05192,B,3.25
S05391,B,3.03
S00861,A+,3.58
S07271,C,2.92
